vertexCount, flags, isLight, group, face type, tex/color, texFile
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
5, 3, 0, 48, 15, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
4, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 16386, 0, 48, 19, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 8194, 0, 289, 18, 63, 40
3, 8194, 0, 290, 18, 63, 40
3, 8194, 0, 291, 18, 63, 40
3, 8194, 0, 292, 18, 63, 40
3, 8194, 0, 293, 18, 63, 40
3, 8194, 0, 294, 18, 63, 40
3, 8194, 0, 295, 18, 63, 40
3, 8194, 0, 296, 18, 63, 40
3, 8194, 0, 297, 18, 63, 40
3, 8194, 0, 298, 18, 63, 40
3, 8194, 0, 299, 18, 63, 40
3, 8194, 0, 300, 18, 63, 40
3, 8194, 0, 301, 18, 63, 40
3, 8194, 0, 302, 18, 63, 40
3, 8194, 0, 303, 18, 63, 40
3, 8194, 0, 304, 18, 63, 40
3, 8194, 0, 305, 18, 63, 40
3, 8194, 0, 306, 18, 63, 40
3, 8194, 0, 307, 18, 63, 40
3, 8194, 0, 308, 18, 63, 40
3, 8194, 0, 309, 18, 63, 40
3, 8194, 0, 310, 18, 63, 40
3, 8194, 0, 311, 18, 63, 40
3, 8194, 0, 312, 18, 63, 40
3, 8194, 0, 313, 18, 63, 40
3, 8194, 0, 314, 18, 63, 40
3, 8194, 0, 315, 18, 63, 40
3, 8194, 0, 316, 18, 63, 40
3, 8194, 0, 317, 18, 63, 40
3, 8194, 0, 318, 18, 63, 40
3, 8194, 0, 319, 18, 63, 40
3, 8194, 0, 320, 18, 63, 40
3, 8194, 0, 321, 18, 63, 40
3, 8194, 0, 322, 18, 63, 40
3, 8194, 0, 323, 18, 63, 40
3, 8194, 0, 324, 18, 63, 40
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 128, 19, 128, 0
4, 8194, 0, 13, 18, 40, 2
4, 8194, 0, 14, 18, 40, 2
4, 8194, 0, 15, 18, 54, 40
4, 8194, 0, 16, 18, 53, 40
9, 8194, 0, 17, 18, 55, 40
9, 8194, 0, 18, 18, 52, 40
4, 8194, 0, 19, 18, 38, 40
4, 8194, 0, 20, 18, 37, 40
4, 8194, 0, 21, 18, 36, 40
4, 8194, 0, 22, 18, 39, 40
4, 8194, 0, 23, 18, 36, 40
4, 8194, 0, 24, 18, 39, 40
4, 8194, 0, 25, 18, 62, 40
4, 8194, 0, 26, 18, 62, 40
4, 8194, 0, 27, 18, 38, 40
4, 8194, 0, 28, 18, 37, 40
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 48, 15, 48, 0
4, 3, 0, 48, 15, 48, 0
5, 8194, 0, 4, 18, 23, 40
4, 8194, 0, 5, 18, 23, 40
3, 8194, 0, 6, 18, 23, 40
4, 8194, 0, 7, 18, 23, 40
3, 8194, 0, 8, 18, 23, 40
4, 3, 0, 0, 15, 0, 0
5, 8194, 0, 10, 18, 20, 40
4, 8194, 0, 11, 18, 20, 40
4, 8194, 0, 12, 18, 21, 40
4, 8194, 0, 13, 18, 22, 40
5, 8194, 0, 0, 18, 38, 40
3, 8194, 0, 1, 18, 38, 40
4, 8194, 0, 2, 18, 37, 40
4, 8194, 0, 3, 18, 37, 40
6, 8194, 0, 4, 18, 36, 40
5, 8194, 0, 5, 18, 39, 40
4, 8194, 0, 6, 18, 39, 40
5, 8194, 0, 7, 18, 39, 40
3, 8194, 0, 8, 18, 39, 40
3, 8194, 0, 9, 18, 42, 2
3, 8194, 0, 10, 18, 42, 2
4, 8194, 0, 11, 18, 41, 2
4, 3, 0, 48, 15, 48, 0
3, 3, 0, 48, 15, 48, 0
